frame	score	edge_energy	row_instability	field_mismatch	label
31096	0.03632861	21.01793671	2.06230307	6.78650475	good
31097	-0.08256818	20.52967644	2.16833377	5.80619192	good
31098	-0.12618014	20.72275543	2.08734035	5.79148149	good
31099	0.00161451	20.49610329	2.26818609	5.92671299	good
31100	0.02941860	20.94034767	2.28868318	5.82342577	good
31101	0.32512236	21.37212944	2.16382265	8.01315975	good
31102	-0.22694976	20.77789307	1.85979521	6.09561348	good
31103	0.18657716	21.58262825	2.34866619	6.27785301	good
31104	-0.14983566	20.74774361	2.10457611	5.56021404	good
31105	0.20547957	20.28707504	2.45226407	6.51655674	good
31106	-0.47986812	19.75831032	1.54031575	6.29700232	good
31107	-0.36625766	18.78816605	1.66940355	6.88091993	good
31108	-0.67650688	18.78717804	1.43236494	5.93891764	good
31109	-0.70017328	18.42708397	1.60243285	5.22953129	good
31110	-0.80165318	18.05986977	1.47040415	5.30851841	good
31111	-0.56925794	19.32177353	1.60151339	5.66779518	good
31112	-0.12582254	19.23240089	2.01417851	6.74216413	good
31113	-0.24811355	18.23248291	1.98507905	6.52945614	good
31114	-0.67782680	18.32444382	1.80241573	4.57135439	good
31115	-0.53978705	18.66582680	1.86095715	5.04156256	good
31116	-0.72239405	18.74487305	1.59006011	5.00609398	good
31117	-0.82994568	19.20029831	1.29344141	5.38664913	good
31118	-0.78581961	18.63266563	1.54088950	4.86464119	good
31119	-0.53675371	18.56484413	1.86690748	5.07887173	good
31120	0.25494513	19.59522247	2.72424006	5.97804403	good
31121	-0.18703978	20.95765114	1.70198023	6.93249416	good
31122	0.49032734	21.40572357	2.32062197	8.37180519	good
31123	0.42044775	20.71867561	2.27762437	8.41099548	good
31124	0.15613134	20.58984375	2.12864447	7.44043970	good
31125	0.39002202	21.03350639	2.64387345	6.54328108	good
31126	-0.20478121	21.19019699	1.96149099	5.62890625	good
31127	-0.26464803	21.17009354	1.70757079	6.33225679	good
31128	-0.39805377	20.28533363	1.69223809	5.94258118	good
31129	-0.58670527	20.33621025	1.48488164	5.61386585	good
31130	-0.46412838	20.27493095	1.57895732	6.01075792	good
31131	-0.53190015	20.55974579	1.51498508	5.73384857	good
31132	-0.69257426	20.08167458	1.46935725	5.12642956	good
31133	-0.31002713	20.10701370	1.90999162	5.65290499	good
31134	-0.25351383	20.23316765	1.75503683	6.60462379	good
31135	-0.48760624	20.26409721	1.55278933	5.97875023	good
31136	-0.35373817	18.89819145	1.96643436	5.66126728	good
31137	-0.82152593	18.35272026	1.50217760	4.92460060	good
31138	-0.74517303	17.54996490	1.58336234	5.40526056	good
31139	-0.77159182	17.79149055	1.49732673	5.49850130	good
31140	-0.81007742	17.84908867	1.48839307	5.27065372	good
31141	-1.04613815	17.91136551	1.30321836	4.54711246	good
31142	-0.90288180	17.63889122	1.43538916	5.00369215	good
31143	-0.84181476	18.09959984	1.47078371	5.03865147	good
31144	-0.89617202	17.87366104	1.45495808	4.86238432	good
31145	-0.61378548	17.90848351	1.84097636	4.98828125	good
31146	-1.00480082	17.87709427	1.33042216	4.70584488	good
31147	-1.00815885	18.05015945	1.30954850	4.69836807	good
31148	-0.78730448	17.79282188	1.50091922	5.38452530	good
31149	-0.95137267	17.77031517	1.29703653	5.22647572	good
31150	-0.99053113	17.86551857	1.34581852	4.73524284	good
31151	-1.08774525	17.56448746	1.21939778	4.78885984	good
31152	0.08526289	18.42574310	2.50915670	6.32488441	good
31153	-0.11005980	20.42697334	2.06330895	6.12059021	good
31154	-0.16636252	19.93560219	2.08889771	5.87182856	good
31155	-0.53719015	20.11067390	1.62328911	5.43769693	good
31156	-0.41460192	19.70638657	1.79846323	5.64057302	good
31157	-0.32529437	19.99851036	1.86065292	5.81178236	good
31158	-0.44602535	19.75309563	1.72065365	5.75158548	good
31159	-0.30375929	20.09706879	1.75976312	6.32893515	good
31160	-0.52171753	19.62769127	1.57789087	5.93315983	good
31161	-0.63266292	19.47023201	1.56295538	5.36978006	good
31162	-0.61659183	19.46438408	1.43074679	6.02949095	good
31163	-0.59519927	19.10288429	1.57352400	5.71744776	good
31164	-0.59232279	20.12826157	1.56327689	5.33799171	good
31165	-0.66093693	19.29426193	1.63391006	4.96978569	good
31166	-0.87382128	19.36685562	1.38402641	4.65923595	good
31167	-0.69733971	19.74626732	1.50082898	5.10822916	good
31168	-0.47087525	18.53126144	1.78881633	5.83416080	good
31169	-0.64846374	17.55690765	1.77683222	5.19253492	good
31170	-0.40283504	17.11804199	1.99813557	5.98561335	good
31171	-0.65788191	16.76496506	1.64001667	6.04999399	good
31172	-1.05251586	17.37652779	1.22545218	5.06447935	good
31173	-0.58546865	17.27953339	1.86173487	5.34824085	good
31174	-0.74121119	17.63805580	1.56123900	5.48534155	good
31175	-0.71044189	18.63435555	1.63412178	4.94281244	good
31176	-0.71707846	18.23191261	1.55309391	5.41540527	good
31177	-0.95719898	17.89033508	1.38059330	4.78663778	good
31178	-0.84033672	18.21535683	1.39255106	5.32756376	good
31179	-0.57641269	18.73721886	1.64035308	5.71068287	good
31180	-0.78492627	18.38613510	1.44312823	5.38779497	good
31181	-0.46963823	18.68745613	1.81670749	5.65734386	good
31182	-0.47951451	18.84093666	1.72255838	5.92604733	good
31183	-0.46558647	19.28004265	1.65789545	6.09675360	good
31184	0.26313801	20.20370674	2.25768661	7.73230314	good
31185	-0.07609057	21.49423409	1.80664861	6.95516205	good
31186	-0.18396598	21.72830963	1.73313296	6.48940372	good
31187	-0.41417906	20.86527824	1.60947847	5.94099522	good
31188	0.03334656	21.27945900	1.93519211	7.19069433	good
31189	-0.30449500	21.03786469	1.62854064	6.47261000	good
31190	-0.35102652	21.53722191	1.64115620	5.91388321	good
31191	-0.44234162	21.48985291	1.57544684	5.63976860	good
31192	-0.57897584	21.31711769	1.53127468	5.04538202	good
31193	-0.03631874	21.28364563	2.24591160	5.44484377	good
31194	0.14999698	21.40653419	2.24135900	6.57655096	good
31195	-0.22821755	21.60055923	1.61992300	6.74420118	good
31196	-0.48889710	21.55374718	1.55071652	5.42525482	good
31197	-0.23262296	21.91642570	1.70869565	6.20713520	good
31198	-0.32819197	21.20347214	1.65746307	6.13145256	good
31199	-0.26280726	21.41611099	1.63370752	6.54906845	good
31200	0.24722229	20.48800659	2.24890947	7.54755211	good
31201	-0.70727664	19.26325226	1.48933244	5.30203104	good
31202	-0.21204008	18.59854698	2.25724888	5.45178843	good
31203	-0.60297754	18.95030022	1.63956439	5.45629072	good
31204	-0.76255645	18.62364006	1.40651786	5.57980919	good
31205	-0.63764758	18.27533340	1.59759319	5.70619202	good
31206	-0.91266368	18.39728928	1.37698340	4.86255789	good
31207	-0.85991459	18.36664581	1.35094249	5.31530094	good
31208	-0.67546738	18.26801872	1.65355194	5.23716450	good
31209	-0.82815439	17.88563919	1.55512047	4.86091995	good
31210	-0.42498346	17.71368980	2.01806116	5.50723982	good
31211	-0.62152720	18.19203377	1.49162328	6.28901052	good
31212	-0.40617788	18.70431709	1.95612931	5.45997095	good
31213	-0.82979163	18.18671608	1.32995534	5.66939259	good
31214	-0.80628166	17.89527512	1.44045162	5.47641182	good
31215	-0.77932820	18.38080788	1.46102417	5.34974527	good
31216	-0.06215604	19.18975449	2.11301613	6.74253464	good
31217	-0.51107906	19.43394089	1.62782693	5.87269115	good
31218	-0.67553264	17.82457733	1.64607131	5.45879650	good
31219	-0.82890186	17.55893517	1.45890737	5.40174198	good
31220	-1.05636512	16.70989609	1.34926641	4.80551481	good
31221	-1.09066677	16.47736359	1.29431701	4.92225695	good
31222	-0.85447611	16.63130188	1.63177907	4.91248274	good
31223	-1.25124654	16.36950493	1.09965205	4.78388882	good
31224	-1.21970264	16.49648666	1.17295861	4.61795712	good
31225	-1.17317826	15.88715267	1.36249995	4.37269115	good
31226	-1.05333984	16.33930779	1.43321991	4.63017941	good
31227	-1.09989385	16.50429726	1.32067990	4.74196768	good
31228	-1.28878669	15.95892048	1.16685498	4.44254637	good
31229	-0.86345958	16.55380440	1.64149857	4.84866905	good
31230	-1.16608027	16.81225967	1.31497622	4.21968174	good
31231	-1.07340603	17.02522850	1.39212751	4.38296318	good
31232	-1.08936706	17.06402779	1.27435625	4.76234961	good
31233	-0.98477458	17.05038452	1.39690018	4.90641785	good
31234	-1.19779145	17.01660538	1.26609540	4.13935184	good
31235	-1.12944135	16.88463020	1.32184541	4.38882542	good
31236	-0.92040102	17.10673332	1.44290447	5.09113407	good
31237	-0.84806784	16.92364883	1.53921950	5.21667814	good
31238	-0.89732156	17.28221893	1.44943488	5.13258696	good
31239	-0.93795899	16.57429314	1.46275222	5.12652779	good
31240	-0.74587822	16.66221428	1.63656330	5.55829859	good
31241	-0.82019063	16.70240211	1.61543167	5.16520834	good
31242	-0.98455001	16.58404160	1.57728505	4.34867477	good
31243	-0.71175058	16.56159401	1.93242276	4.56924200	good
31244	-1.03138288	16.78051758	1.34496629	4.94953108	good
31245	-1.06021629	16.52082443	1.41564310	4.58318281	good
31246	-0.79486451	16.77288818	1.70974255	4.89622116	good
31247	-1.14492487	16.53878784	1.31162989	4.48359966	good
31248	-1.15578888	16.56991386	1.40370882	4.01456594	good
31249	-1.17954306	17.03186417	1.23234165	4.38905668	good
31250	-1.01888828	16.94091797	1.41107655	4.68039370	good
31251	-0.77274586	17.19868279	1.65600455	5.07787609	good
31252	-1.00911182	17.40042305	1.35079157	4.79793406	good
31253	-0.73932604	17.48542213	1.54571748	5.62807274	good
31254	-0.60654315	17.66018295	1.69795549	5.74247694	good
31255	-0.73603120	17.37602806	1.57068551	5.59055567	good
31256	-0.67227167	17.36289406	1.74099064	5.27790499	good
31257	-0.95286543	17.34750366	1.46809018	4.67857647	good
31258	-1.03516157	16.90709686	1.43465841	4.49384832	good
31259	-0.73813153	17.03122139	1.60300708	5.58948517	good
31260	-0.87886122	16.95870399	1.62939274	4.62932873	good
31261	-0.90017771	16.95140648	1.68595159	4.26098967	good
31262	-1.11566865	17.60073853	1.30095100	4.25524282	good
31263	-0.88126740	17.55539703	1.60191679	4.47357655	good
31264	-1.10236106	17.62250328	1.26597929	4.47637749	good
31265	-1.07877303	17.19082260	1.29840481	4.67287016	good
31266	-1.03724122	17.59094238	1.29077935	4.79281807	good
31267	-0.97809044	17.14425278	1.36075163	5.06009817	good
31268	-0.54291667	17.28047180	1.77271783	5.98880196	good
31269	-0.39073308	17.00112915	1.89478350	6.54671860	good
31270	-0.90618927	17.05437279	1.35722876	5.56326962	good
31271	-1.06370414	16.88907051	1.46150506	4.21002913	good
31272	-0.74186496	17.27726555	1.70058906	5.04953146	good
31273	-0.76959200	18.24879265	1.62406588	4.78086233	good
31274	-0.96020122	18.05747986	1.33279955	4.89728022	good
31275	-0.76945612	18.20919228	1.59442735	4.92352438	good
31276	-1.08984447	17.81749344	1.26002121	4.49596643	good
31277	-0.93657761	17.62189293	1.40399873	4.93241310	good
31278	-1.07561026	18.12512970	1.25233734	4.48516226	good
31279	-1.05362376	17.66013336	1.35964084	4.37067127	good
31280	-0.70507313	18.29767609	1.50561070	5.66216993	good
31281	-0.66914834	17.67561722	1.50391996	6.16127872	good
31282	-0.87354104	17.86790276	1.30704618	5.62920713	good
31283	-0.98049060	17.89290810	1.32818389	4.86052656	good
31284	-0.94505819	17.61171341	1.38579214	4.96040487	good
31285	-0.65578925	17.71686554	1.63048625	5.69419003	good
31286	-0.82130622	17.20550346	1.44122005	5.67559052	good
31287	-0.85245615	17.37310410	1.49745977	5.17193842	good
31288	-0.94006889	17.51094627	1.53239381	4.41762733	good
31289	-0.72074782	17.37100029	1.79608846	4.73922443	good
31290	-1.08344881	17.52307320	1.32467854	4.39023161	good
31291	-1.06803438	17.43287849	1.28379726	4.69753456	good
31292	-1.00967969	17.58970261	1.39736998	4.51692724	good
31293	-1.00231583	17.32196808	1.38172710	4.74389458	good
31294	-0.81993545	17.68122482	1.59111571	4.84859943	good
31295	-1.19890907	17.36013222	1.22771418	4.14635992	good
31296	-0.82901031	18.00963783	1.52913475	4.91170120	good
31297	-0.96090889	17.83572960	1.30420697	5.10853004	good
31298	-0.77142381	17.82221031	1.49145484	5.51107645	good
31299	-0.90828882	17.51264763	1.40426838	5.15515614	good
31300	-0.88134530	17.69416618	1.43416262	5.11980915	good
31301	-0.73097518	17.67513657	1.57207727	5.48779535	good
31302	-0.81709327	17.78875542	1.48622417	5.26182890	good
31303	-0.98945779	17.85729790	1.32756305	4.82235527	good
31304	-0.82597841	17.52367973	1.65760541	4.59853601	good
31305	-0.78040154	18.02921295	1.50918293	5.29133081	good
31306	-0.98697836	17.78491020	1.39431679	4.58789349	good
31307	-1.15106922	17.65032768	1.24805450	4.23524284	good
31308	-1.01966282	17.99108124	1.26049638	4.85833931	good
31309	-0.99206527	17.89701080	1.20666051	5.29805565	good
31310	-1.02152919	18.24826431	1.33723009	4.41306114	good
31311	-1.17270264	17.61774635	1.19769204	4.32598972	good
31312	-0.90068845	18.04017639	1.50051343	4.57076979	good
31313	-1.17495670	17.54468155	1.15563679	4.52036476	good
31314	-1.08464619	17.59105682	1.26936340	4.58644104	good
31315	-0.87467438	17.90727806	1.39613497	5.23008108	good
31316	-0.95949252	17.88479805	1.31960630	5.03146410	good
31317	-0.88123829	17.61180496	1.41225624	5.24810743	good
31318	-0.90066813	17.91209221	1.39891863	5.05370951	good
31319	-1.02113519	17.82062149	1.28101659	4.83597231	good
31320	-0.56095719	17.64516830	1.71580803	5.95888329	good
31321	-0.58920164	17.32773972	1.80998623	5.52207184	good
31322	-1.09985214	17.38989830	1.34890425	4.24285316	good
31323	-1.01711979	17.42198181	1.39863729	4.53712368	good
31324	-0.56378083	17.84105301	1.77848828	5.59313059	good
31325	-0.27167479	17.47465324	2.17000103	5.92908573	good
31326	-0.13360698	17.33911133	2.23366094	6.58284712	good
31327	-0.66258906	18.47276306	1.49492300	5.89766216	good
31328	-0.37891238	18.16770744	1.77042139	6.64302683	good
31329	0.67068827	17.40477943	2.69512033	9.64219952	good
31330	0.00575521	17.96999931	2.07290053	7.86032391	good
31331	4.90656609	19.40613747	3.58210754	31.54146385	good
31332	2.83593813	18.27764511	5.73123693	10.02614021	good
31333	16.63172184	17.82148933	10.25792027	77.45001221	good
31334	17.14805342	18.41328430	15.31505108	59.13159561	good
31335	2.04799070	18.15710068	2.39822268	19.18361664	good
31336	-0.75360994	17.83052635	1.53847134	5.42095470	good
31337	-0.79908006	17.13280678	1.53943968	5.43228006	good
31338	0.23907273	17.16843414	1.54781663	11.87499428	good
31339	-0.32661626	16.66364288	1.90499008	7.04978609	good
31340	0.15415418	16.64467239	2.50527167	7.53744221	good
31341	-0.03175401	16.12635422	2.22596836	7.77340269	good
31342	-0.61826453	16.52444458	1.57709885	6.66605902	good
31343	-0.93388068	16.65555763	1.50831604	4.92526627	good
31344	-0.88097966	16.88160324	1.43025148	5.48771429	good
31345	-0.86974199	16.33484459	1.27388096	6.45135403	good
31346	-0.92846568	16.65688705	1.24401855	6.07141781	good
31347	-0.76534733	16.55661774	1.70089626	5.21101856	good
31348	-1.08785206	16.59121895	1.24485302	5.09921312	good
31349	-0.77920444	16.37767410	1.75072193	4.99144077	good
31350	-1.25143792	16.69467545	1.17588437	4.32198477	good
31351	-1.18141147	16.54434395	1.24769795	4.52219343	good
31352	-0.86902714	16.69005013	1.62543499	4.82293987	good
31353	-1.23684646	16.60753250	1.22488689	4.24436331	good
31354	-1.19015698	16.37613678	1.34484458	4.13072348	good
31355	-1.24507529	16.46740723	1.20405054	4.34083891	good
31356	-1.02601834	16.45039558	1.47552776	4.57519102	good
31357	-1.15295291	15.90487862	1.30446553	4.73593760	good
31358	-0.83247242	16.63657761	1.57928824	5.26885986	good
31359	-0.94027079	16.70940399	1.34521866	5.54890060	good
31360	-0.95566657	16.48052025	1.30697322	5.71199083	good
31361	-1.01705068	16.70810699	1.29688013	5.27276039	good
31362	-1.15196435	17.10657120	1.29705107	4.25698519	good
31363	-1.17933227	16.77934837	1.31821823	4.13728571	good
31364	-1.00717013	17.31838799	1.41218400	4.58682871	good
31365	-0.70050664	16.90213776	1.65020895	5.68153334	good
31366	-0.70904410	16.96520233	1.67249477	5.50719929	good
31367	-1.07356561	17.43136597	1.28705060	4.64988995	good
31368	-0.95780388	17.52693558	1.58247769	4.08894682	good
31369	-1.09773250	17.43638039	1.39486766	4.04260397	good
31370	-0.89578765	17.86947250	1.60993397	4.21404505	good
31371	-0.99239600	17.94714737	1.39631164	4.47589684	good
31372	-0.99830984	18.28671646	1.33465242	4.55262136	good
31373	-0.97132209	18.34660530	1.36413825	4.57153368	good
31374	-0.88035079	17.86961555	1.46220124	4.93258095	good
31375	-0.73643804	18.19376755	1.44869816	5.75027800	good
31376	-0.81652628	18.34518433	1.36893725	5.52013302	good
31377	-0.90253087	18.32534790	1.42810845	4.74158001	good
31378	-0.87218309	18.43903351	1.38880479	5.04803801	good
31379	-0.75671947	18.28608131	1.74855578	4.32117462	good
31380	-0.61660502	17.84031868	1.83552265	5.02289915	good
31381	-0.30321075	18.45929337	2.21384263	5.12414932	good
31382	-0.80886907	18.58622360	1.60615301	4.46563101	good
31383	-0.77014098	18.69147301	1.46600854	5.25273132	good
31384	-0.74625247	18.45702744	1.50381327	5.34370375	good
31385	-0.63039197	18.63079071	1.83650553	4.59287024	good
31386	-0.82095392	18.13644600	1.58088589	4.68969917	good
31387	-0.67230746	18.80266762	1.73533988	4.68281841	good
31388	-0.81017628	18.68288994	1.56023550	4.60925913	good
31389	-0.75058221	18.95231247	1.43850935	5.37877321	good
31390	-0.60876098	18.90392303	1.70906997	5.14738417	good
31391	-0.77999350	18.53455734	1.60397482	4.67760992	good
31392	-0.68539284	18.67918396	1.68208349	4.87827539	good
31393	-0.75514988	18.82440948	1.48065388	5.22770834	good
31394	-0.76304189	18.76647568	1.55989027	4.86960649	good
31395	-0.57591279	18.60194397	1.74984074	5.31092596	good
31396	-0.66632419	18.73711586	1.55753040	5.49709511	good
31397	-0.15320383	18.30783272	2.16961241	6.31370926	good
31398	-0.45413484	18.66333008	1.81503701	5.77171278	good
31399	-0.73937450	18.35146141	1.57029414	5.15215874	good
31400	-0.96938936	18.62850380	1.31143284	4.68441534	good
31401	-0.77312858	18.35323715	1.40024948	5.65626717	good
31402	-0.75193732	18.39954567	1.57095492	5.05013895	good
31403	-0.82821612	18.52164650	1.43478608	5.09392929	good
31404	-0.74904337	18.42390823	1.36776853	5.91331005	good
31405	-0.76617640	18.16878700	1.27259910	6.31649303	good
31406	-0.80488394	18.78443527	1.48472524	4.91667223	good
31407	-0.73635762	18.37806129	1.53763390	5.29711819	good
31408	-0.49160693	18.30478668	1.90901792	5.29568291	good
31409	-0.76020923	18.37887764	1.50174904	5.29868078	good
31410	-0.69375776	18.21093750	1.66011047	5.11967611	good
31411	-0.82224518	18.18892670	1.45675576	5.18173599	good
31412	-0.74770186	18.79077339	1.44257402	5.44908571	good
31413	-0.83015110	18.45467949	1.39231312	5.28943872	good
31414	-0.77827362	18.16932869	1.56239557	5.02037621	good
31415	-0.83681843	18.27027702	1.49208713	4.90686321	good
31416	-0.99614385	18.43502617	1.36504018	4.37449074	good
31417	-0.74282477	18.29294586	1.65745783	4.78870964	good
31418	-0.90526364	18.67712021	1.36877751	4.82315397	good
31419	-0.89931933	18.61414909	1.32443166	5.07411480	good
31420	-0.73087359	18.54849243	1.70903814	4.53646994	good
31421	-0.57177853	18.62483215	1.92286301	4.59842014	good
31422	-0.94602418	19.26688004	1.32370412	4.50458336	good
31423	-0.33698732	18.68433762	2.06576467	5.43968773	good
31424	-0.57289656	18.44724846	1.71289730	5.55181694	good
31425	-0.66421822	18.71447372	1.49822855	5.76969337	good
31426	-0.79188449	18.52604485	1.44789207	5.26409721	good
31427	-0.72249000	18.98847008	1.46083844	5.44492483	good
31428	-0.64050858	19.11647034	1.42457080	6.05539942	good
31429	-0.72880429	18.76311874	1.58138502	4.99468756	good
31430	-0.93813713	18.57710266	1.35531187	4.71721649	good
31431	-0.69630243	18.84455490	1.51849353	5.42779493	good
31432	-0.61475324	18.85916138	1.46677685	6.14934015	good
31433	-0.53990936	18.77728081	1.57573104	6.19388294	good
31434	-0.69632264	18.81149101	1.44649744	5.74502325	good
31435	-0.79647064	18.31512642	1.35786653	5.70510435	good
31436	-0.39528205	18.69440460	1.85703731	5.94961786	good
31437	-0.44776293	18.38917542	1.86887598	5.70267344	good
31438	-1.06058483	18.17469597	1.27069414	4.48054981	good
31439	-0.94291442	18.44726181	1.43363774	4.41332769	good
31440	-0.90353454	18.65613174	1.34679306	4.93555546	good
31441	-0.64242734	18.25428772	1.63622689	5.52266788	good
31442	-0.70985780	18.62145042	1.46695077	5.65590286	good
31443	-0.70707927	18.38480949	1.67451823	4.90097809	good
31444	-0.75273816	18.42205811	1.68930662	4.53712368	good
31445	-0.46935280	19.09408188	1.89422381	5.15801525	good
31446	-0.70885796	19.22794914	1.50387096	5.24609375	good
31447	-0.80286643	18.86564445	1.54969513	4.62083340	good
31448	-0.82221130	18.70293045	1.62651348	4.24630213	good
31449	-0.68127902	19.03010941	1.60135412	5.09313679	good
31450	-0.46419205	18.94594955	1.82107401	5.56195021	good
31451	-0.76328474	19.02812767	1.47562039	5.11048603	good
31452	-1.01204910	18.92721558	1.34916496	4.13036442	good
31453	-0.56706339	18.93997192	1.84391081	4.82493639	good
31454	-0.53055185	19.61831856	1.70700526	5.33828115	good
31455	-0.82091952	18.85914612	1.41725802	5.06835079	good
31456	-0.77689365	19.25945091	1.38183391	5.32086802	good
31457	-0.80801973	19.06322861	1.44509363	4.94413757	good
31458	-0.79979214	19.28607559	1.36819482	5.22363424	good
31459	-0.68860210	19.00790596	1.55884933	5.23584509	good
31460	-0.91911482	18.96479797	1.32147419	4.81208324	good
31461	-0.59469957	19.54079819	1.56539965	5.56661463	good
31462	-0.91765861	19.06254387	1.20510042	5.26919556	good
31463	-0.86844091	18.35123253	1.24104619	5.73132515	good
31464	-0.86819503	19.02313614	1.27146244	5.31608200	good
31465	-0.86805107	18.96544266	1.28877890	5.26885986	good
31466	-0.70856785	19.33157921	1.47924185	5.30708313	good
31467	-0.80040830	19.07835579	1.43795812	5.01528931	good
31468	-0.78053394	19.03944778	1.35946405	5.48682308	good
31469	-0.49602238	19.11785507	1.54556382	6.44906235	good
31470	-0.64695955	18.71196556	1.55417538	5.64314795	good
31471	-0.77769920	18.79879951	1.36816537	5.57131958	good
31472	-0.88851402	18.87491989	1.29305863	5.16174746	good
31473	-0.61086137	18.86351776	1.70029306	5.18856478	good
31474	-0.82590717	19.24379921	1.50603378	4.49807310	good
31475	-0.88431755	19.39645004	1.35794747	4.69067717	good
31476	-0.44073311	19.24237823	2.08234167	4.48120928	good
31477	-0.44234581	18.84999084	1.95843160	5.16146421	good
31478	-0.40706893	19.14692497	1.97146225	5.19965267	good
31479	-0.75093063	19.00766182	1.38999975	5.55706596	good
31480	-0.55497353	19.81440163	1.52929151	5.84956026	good
31481	-0.28678245	18.92544556	2.01279879	5.87311935	good
31482	-0.76801987	19.13624763	1.32529235	5.66738415	good
31483	-0.16365106	18.81190300	1.96772242	6.88185167	good
31484	-0.37496313	18.81701660	1.74699891	6.48734951	good
31485	-0.16564374	18.44953918	2.05780554	6.64578724	good
31486	-0.69866314	18.90014458	1.55187607	5.24858236	good
31487	-0.85903460	18.61449623	1.28613722	5.48717594	good
31488	-0.74459658	19.17557907	1.39956820	5.48424196	good
31489	-0.39965870	18.55865479	1.78242028	6.29475689	good
31490	-0.55945411	18.44155312	1.66237807	5.85105896	good
31491	-0.81979841	18.86050415	1.42010558	5.06278944	good
31492	-0.95338254	19.10294533	1.35654700	4.39071178	good
31493	-0.78597838	19.34920120	1.38769460	5.20080423	good
31494	-0.88227226	18.67306519	1.34213948	5.08086205	good
31495	-0.87819930	19.09480286	1.33939052	4.93669558	good
31496	-0.68593229	19.26280594	1.56897473	5.10038185	good
31497	-0.79035837	19.24092102	1.33282864	5.45095491	good
31498	-0.55858461	18.91507149	1.59237993	5.94776630	good
31499	-0.87327474	18.46013832	1.31397879	5.34720469	good
31500	-0.68385124	19.01592827	1.55972505	5.25842571	good
31501	-0.55633926	18.86608124	1.62014318	5.86596060	good
31502	-0.88696660	18.61164093	1.27958405	5.34129047	good
31503	-0.97265410	18.61619568	1.21284521	5.08439827	good
31504	-0.67884098	18.74606514	1.56676817	5.37606478	good
31505	-0.74228355	18.80525208	1.38048589	5.73818302	good
31506	-0.98726719	18.37224007	1.28320301	4.80157423	good
31507	-0.72868338	18.51361656	1.52818954	5.32663774	good
31508	-0.56953977	18.67556381	1.71016300	5.48622084	good
31509	-0.73373024	18.69037247	1.36651289	5.89987850	good
31510	-0.86157201	18.50130844	1.41363668	4.98309040	good
31511	-0.84942524	18.76458359	1.37858689	5.09351873	good
31512	-0.48870849	19.12412834	1.50028729	6.68275452	good
31513	-0.27504324	19.53590775	1.75141490	6.78482056	good
31514	-0.43462336	19.68234634	1.59619880	6.37733221	good
31515	-0.62118441	19.71045113	1.37087381	6.14713526	good
31516	-0.68694090	19.54664040	1.34705698	5.90652180	good
31517	-0.13307965	19.91775513	1.94718730	6.68435764	good
31518	-0.46378242	19.63967514	1.53530502	6.46968746	good
31519	-0.53679894	19.72562218	1.52664733	6.01251745	good
31520	-0.17303827	19.47740746	2.13531089	5.83152771	good
31521	-0.63642755	19.94006157	1.28172708	6.32849550	good
31522	-0.49471407	19.51678848	1.61777723	5.98176527	good
31523	-0.85136061	19.09287834	1.25162077	5.47495365	good
31524	-0.63115860	19.51774216	1.48700392	5.67857647	good
31525	-0.60866049	19.76638031	1.35940611	6.24972200	good
31526	-0.66653979	19.47870636	1.35067260	6.04809046	good
31527	-0.57239392	19.55209541	1.55365026	5.75074673	good
31528	-0.49708945	19.53660393	1.74865174	5.40733194	good
31529	-0.18938090	19.11845779	1.90009296	6.87395811	good
31530	0.16647885	18.85070038	2.32811117	7.41257524	good
31531	-0.32200756	18.78197670	1.87440574	6.29716444	good
31532	-0.75683945	18.84054756	1.46761179	5.26512146	good
31533	-0.72220988	18.82943535	1.46009922	5.51812506	good
31534	-0.67420484	19.11307907	1.47176981	5.64736128	good
31535	-0.83411811	18.06318092	1.48182511	5.05594921	good
31536	-0.91461088	18.72919846	1.30781162	4.99901628	good
31537	-0.84955859	18.38690376	1.34218848	5.40822935	good
31538	-0.87853073	18.38963318	1.37399077	5.09193850	good
31539	-0.83982435	18.03503990	1.47143078	5.07611704	good
31540	-0.82794024	18.09802055	1.49313676	5.03199053	good
31541	-0.74064148	18.84907913	1.46096301	5.39076376	good
31542	-0.67068541	18.97591209	1.66124725	4.93049765	good
31543	-0.85571002	18.14763260	1.38557470	5.28988409	good
31544	-0.64965815	18.53947067	1.38297963	6.42122698	good
31545	-0.49762320	19.04909134	1.51806152	6.58439827	good
31546	-0.78037203	19.03385735	1.34259760	5.56125593	good
31547	-0.63458311	18.86398697	1.46123588	6.04656839	good
31548	-0.75762293	18.88765335	1.46941853	5.23237276	good
31549	-0.73627460	18.97172165	1.38424087	5.68842602	good
31550	-0.46561777	18.95543480	1.66110253	6.22253466	good
31551	-0.38605710	18.83602142	1.73332155	6.46738434	good
31552	-0.43663024	18.83479691	1.68125427	6.37082767	good
31553	-0.68021510	18.71285057	1.54263794	5.48334503	good
31554	-0.81389233	18.26681709	1.53689992	4.86305571	good
31555	-0.14075446	18.79506302	2.19850397	6.06056690	good
31556	-0.54220411	18.77615166	1.57741833	6.17291069	good
31557	-0.41949278	18.26020622	1.77463448	6.33172464	good
31558	-0.76208479	18.60161400	1.56164742	4.93903351	good
31559	-0.81621875	18.40126419	1.45448279	5.13776064	good
31560	-0.37035380	18.71727753	1.86674774	6.05482054	good
31561	-0.55843942	18.39124680	1.54816449	6.35993052	good
